Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Customer Name	Segment	Country	State	Region	Product ID	Category	Sub-Category	Product Name	Sales	Quantity	Profit	Returns	Payment Mode
CA-2019-109344	8/2/2019	11/2/2019	Second Class	CH-12070	Cathy Hwang	Home Office	United States	North Carolina	South	TEC-PH-10002624	Technology	Phones	Samsung Galaxy S4 Mini	1127.98	3	126.9	0	COD
CA-2019-163048	8/2/2019	15-02-2019	Standard Class	MH-17440	Mark Haberlin	Corporate	United States	Texas	Central	FUR-CH-10001270	Furniture	Chairs	Harbour Creations Steel Folding Chair	241.5	4	0	0	COD
US-2019-112396	9/2/2019	13-02-2019	Standard Class	JR-16210	Justin Ritter	Corporate	United States	California	West	TEC-AC-10003628	Technology	Accessories	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	89.97	3	39.59	0	COD
US-2019-112396	9/2/2019	13-02-2019	Standard Class	JR-16210	Justin Ritter	Corporate	United States	California	West	TEC-AC-10004761	Technology	Accessories	Maxell 4.7GB DVD+RW 3/Pack	31.86	2	11.15	0	COD
CA-2019-164938	11/2/2019	13-02-2019	First Class	PB-19210	Phillip Breyer	Corporate	United States	Oklahoma	Central	TEC-PH-10004897	Technology	Phones	Mediabridge Sport Armband iPhone 5s	69.93	7	0.7	0	Online
CA-2019-110492	12/2/2019	14-02-2019	First Class	JS-15880	John Stevenson	Consumer	United States	Georgia	South	OFF-ST-10003716	Office Supplies	Storage	Tennsco Double-Tier Lockers	1350.12	6	175.52	0	Online
CA-2019-110492	12/2/2019	14-02-2019	First Class	JS-15880	John Stevenson	Consumer	United States	Georgia	South	OFF-BI-10003274	Office Supplies	Binders	"Avery Durable Slant Ring Binders, No Labels"	15.92	4	7.48	0	COD
CA-2019-112942	13-02-2019	18-02-2019	Standard Class	RD-19810	Ross DeVincentis	Home Office	United States	California	West	OFF-PA-10004092	Office Supplies	Paper	Tops Green Bar Computer Printout Paper	146.82	3	73.41	0	Online
CA-2019-134334	14-02-2019	15-02-2019	First Class	DK-13090	Dave Kipp	Consumer	United States	Maryland	East	OFF-PA-10000791	Office Supplies	Paper	"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"	4.77	1	2.15	0	COD
CA-2019-134334	14-02-2019	15-02-2019	First Class	DK-13090	Dave Kipp	Consumer	United States	Maryland	East	OFF-AR-10001770	Office Supplies	Art	Economy #2 Pencils	7.98	3	2.07	0	COD
CA-2019-134334	14-02-2019	15-02-2019	First Class	DK-13090	Dave Kipp	Consumer	United States	Maryland	East	FUR-TA-10002356	Furniture	Tables	Bevis Boat-Shaped Conference Table	550.43	3	-47.18	0	Online
CA-2019-134334	14-02-2019	15-02-2019	First Class	DK-13090	Dave Kipp	Consumer	United States	Maryland	East	FUR-FU-10003274	Furniture	Furnishings	Regeneration Desk Collection	10.56	6	4.65	0	Online
CA-2019-146150	14-02-2019	19-02-2019	Standard Class	FM-14380	Fred McMath	Consumer	United States	Mississippi	South	OFF-AR-10002240	Office Supplies	Art	Panasonic KP-150 Electric Pencil Sharpener	264.18	7	68.69	0	COD
US-2019-162859	15-02-2019	22-02-2019	Standard Class	PG-18820	Patrick Gardner	Consumer	United States	New York	East	OFF-BI-10004519	Office Supplies	Binders	GBC DocuBind P100 Manual Binding Machine	398.35	3	124.49	0	COD
US-2019-162859	15-02-2019	22-02-2019	Standard Class	PG-18820	Patrick Gardner	Consumer	United States	New York	East	OFF-FA-10000304	Office Supplies	Fasteners	Advantus Push Pins	8.72	4	3.58	0	Online
CA-2019-168956	16-02-2019	20-02-2019	Standard Class	EA-14035	Erin Ashbrook	Corporate	United States	Illinois	Central	OFF-AP-10004233	Office Supplies	Appliances	Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room	92.06	6	-225.56	0	Online
CA-2019-168956	16-02-2019	20-02-2019	Standard Class	EA-14035	Erin Ashbrook	Corporate	United States	Illinois	Central	OFF-FA-10000304	Office Supplies	Fasteners	Advantus Push Pins	6.98	4	1.83	0	Online
CA-2019-168956	16-02-2019	20-02-2019	Standard Class	EA-14035	Erin Ashbrook	Corporate	United States	Illinois	Central	FUR-CH-10004754	Furniture	Chairs	"Global Stack Chair with Arms, Black"	62.96	3	-2.7	0	Online
CA-2019-168956	16-02-2019	20-02-2019	Standard Class	EA-14035	Erin Ashbrook	Corporate	United States	Illinois	Central	OFF-PA-10000809	Office Supplies	Paper	Xerox 206	5.18	1	1.81	0	Online
CA-2019-134138	16-02-2019	20-02-2019	Standard Class	JD-15790	John Dryer	Consumer	United States	New Jersey	East	FUR-CH-10001545	Furniture	Chairs	Hon Comfortask Task/Swivel Chairs	227.96	2	36.47	0	Online
CA-2019-108105	16-02-2019	23-02-2019	Standard Class	GW-14605	Giulietta Weimer	Consumer	United States	Kentucky	South	FUR-FU-10003773	Furniture	Furnishings	Eldon Cleatmat Plus Chair Mats for High Pile Carpets	318.08	4	34.99	0	COD
CA-2019-108105	16-02-2019	23-02-2019	Standard Class	GW-14605	Giulietta Weimer	Consumer	United States	Kentucky	South	OFF-BI-10002412	Office Supplies	Binders	Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders	5.8	1	2.61	0	COD
CA-2019-105781	16-02-2019	20-02-2019	Standard Class	JF-15565	Jill Fjeld	Consumer	United States	New York	East	FUR-CH-10001802	Furniture	Chairs	Hon Every-Day Chair Series Swivel Task Chairs	326.65	3	39.92	0	Online
CA-2019-105781	16-02-2019	20-02-2019	Standard Class	JF-15565	Jill Fjeld	Consumer	United States	New York	East	TEC-AC-10003628	Technology	Accessories	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	89.97	3	39.59	0	Online
CA-2019-123274	19-02-2019	24-02-2019	Standard Class	GT-14710	Greg Tran	Consumer	United States	New York	East	FUR-FU-10004090	Furniture	Furnishings	"Executive Impressions 14"" Contract Wall Clock"	44.46	2	14.67	0	COD
CA-2019-123274	19-02-2019	24-02-2019	Standard Class	GT-14710	Greg Tran	Consumer	United States	New York	East	OFF-ST-10000736	Office Supplies	Storage	Carina Double Wide Media Storage Towers in Natural & Black	242.94	3	9.72	0	COD
CA-2019-101630	19-02-2019	23-02-2019	Second Class	CK-12760	Cyma Kinney	Corporate	United States	New York	East	OFF-LA-10004425	Office Supplies	Labels	Staple-on labels	8.67	3	4.07	0	Online
CA-2019-101630	19-02-2019	23-02-2019	Second Class	CK-12760	Cyma Kinney	Corporate	United States	New York	East	OFF-SU-10001664	Office Supplies	Supplies	Acme Office Executive Series Stainless Steel Trimmers	25.71	3	6.68	0	COD
CA-2019-106460	19-02-2019	22-02-2019	Second Class	GT-14710	Greg Tran	Consumer	United States	California	West	OFF-PA-10001736	Office Supplies	Paper	Xerox 1880	70.88	2	33.31	0	COD
CA-2019-166485	20-02-2019	27-02-2019	Standard Class	AH-10210	Alan Hwang	Consumer	United States	Tennessee	South	OFF-PA-10004996	Office Supplies	Paper	"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""	16.5	2	5.57	0	COD
CA-2019-139010	21-02-2019	26-02-2019	Second Class	MC-17635	Matthew Clasen	Corporate	United States	California	West	TEC-AC-10004227	Technology	Accessories	SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card	12.99	1	0.78	0	COD
CA-2019-139010	21-02-2019	26-02-2019	Second Class	MC-17635	Matthew Clasen	Corporate	United States	California	West	OFF-BI-10000174	Office Supplies	Binders	"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"	18.56	4	6.5	0	Online
CA-2019-139010	21-02-2019	26-02-2019	Second Class	MC-17635	Matthew Clasen	Corporate	United States	California	West	OFF-ST-10001809	Office Supplies	Storage	Fellowes Officeware Wire Shelving	449.15	5	8.98	0	COD
CA-2019-139010	21-02-2019	26-02-2019	Second Class	MC-17635	Matthew Clasen	Corporate	United States	California	West	OFF-BI-10002309	Office Supplies	Binders	Avery Heavy-Duty EZD  Binder With Locking Rings	31.25	7	10.94	0	COD
US-2019-168410	21-02-2019	26-02-2019	Standard Class	BV-11245	Benjamin Venier	Corporate	United States	New York	East	FUR-FU-10000629	Furniture	Furnishings	9-3/4 Diameter Round Wall Clock	68.95	5	28.96	0	COD
US-2019-168410	21-02-2019	26-02-2019	Standard Class	BV-11245	Benjamin Venier	Corporate	United States	New York	East	OFF-ST-10000036	Office Supplies	Storage	"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"	296.37	3	80.02	0	COD
US-2019-168410	21-02-2019	26-02-2019	Standard Class	BV-11245	Benjamin Venier	Corporate	United States	New York	East	TEC-PH-10002583	Technology	Phones	iOttie HLCRIO102 Car Mount	39.98	2	2	0	COD
US-2019-139262	21-02-2019	25-02-2019	Standard Class	LC-16960	Lindsay Castell	Home Office	United States	Florida	South	OFF-BI-10003727	Office Supplies	Binders	Avery Durable Slant Ring Binders With Label Holder	3.76	3	-2.76	0	COD
US-2019-139262	21-02-2019	25-02-2019	Standard Class	LC-16960	Lindsay Castell	Home Office	United States	Florida	South	OFF-BI-10002026	Office Supplies	Binders	Avery Arch Ring Binders	34.86	2	-26.73	0	Online
US-2019-139262	21-02-2019	25-02-2019	Standard Class	LC-16960	Lindsay Castell	Home Office	United States	Florida	South	OFF-ST-10001496	Office Supplies	Storage	Standard Rollaway File with Lock	432.46	3	32.43	0	COD
CA-2019-121447	21-02-2019	22-02-2019	First Class	EA-14035	Erin Ashbrook	Corporate	United States	New York	East	FUR-FU-10001861	Furniture	Furnishings	"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"	135.8	7	66.54	0	COD
CA-2019-119025	22-02-2019	28-02-2019	Standard Class	PV-18985	Paul Van Hugh	Home Office	United States	Wisconsin	Central	OFF-AP-10001205	Office Supplies	Appliances	Belkin 5 Outlet SurgeMaster Power Centers	490.32	9	137.29	0	Online
US-2019-143280	22-02-2019	26-02-2019	Standard Class	TZ-21580	Tracy Zic	Consumer	United States	California	West	TEC-PH-10002398	Technology	Phones	AT&T 1070 Corded Phone	445.96	5	55.75	0	COD
US-2019-143280	22-02-2019	26-02-2019	Standard Class	TZ-21580	Tracy Zic	Consumer	United States	California	West	TEC-AC-10003399	Technology	Accessories	Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive	36.24	1	15.22	0	COD
US-2019-143280	22-02-2019	26-02-2019	Standard Class	TZ-21580	Tracy Zic	Consumer	United States	California	West	OFF-FA-10000992	Office Supplies	Fasteners	"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"	10.65	3	5.01	0	COD
CA-2019-144400	23-02-2019	27-02-2019	Standard Class	AC-10420	Alyssa Crouse	Corporate	United States	Pennsylvania	East	OFF-EN-10004386	Office Supplies	Envelopes	"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"	57.58	3	21.59	0	COD
CA-2019-165015	25-02-2019	27-02-2019	Second Class	BD-11725	Bruce Degenhardt	Consumer	United States	Ohio	East	OFF-EN-10003134	Office Supplies	Envelopes	Staple envelope	46.72	5	17.52	0	Online
CA-2019-102456	27-02-2019	1/3/2019	First Class	DL-12865	Dan Lawera	Consumer	United States	New York	East	OFF-AP-10004336	Office Supplies	Appliances	"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"	170.88	3	49.56	0	COD
CA-2019-101448	27-02-2019	1/3/2019	Second Class	EB-13930	Eric Barreto	Consumer	United States	Wisconsin	Central	OFF-BI-10004738	Office Supplies	Binders	Flexible Leather- Look Classic Collection Ring Binder	56.82	3	28.41	0	Online
CA-2019-128706	27-02-2019	2/3/2019	Standard Class	DW-13540	Don Weiss	Consumer	United States	Texas	Central	FUR-FU-10004053	Furniture	Furnishings	DAX Two-Tone Silver Metal Document Frame	16.19	2	-6.88	0	Online
CA-2019-111283	28-02-2019	4/3/2019	Standard Class	LC-16870	Lena Cacioppo	Consumer	United States	Ohio	East	OFF-AR-10001615	Office Supplies	Art	Newell 34	111.1	7	8.33	0	COD
CA-2019-101623	28-02-2019	6/3/2019	Standard Class	RR-19525	Rick Reed	Corporate	United States	New York	East	OFF-FA-10003495	Office Supplies	Fasteners	Staples	36.48	6	18.24	0	Online
US-2019-143819	1/3/2019	5/3/2019	Standard Class	KD-16270	Karen Daniels	Consumer	United States	New York	East	FUR-TA-10001095	Furniture	Tables	Chromcraft Round Conference Tables	836.59	8	-264.92	0	COD
US-2019-143819	1/3/2019	5/3/2019	Standard Class	KD-16270	Karen Daniels	Consumer	United States	New York	East	OFF-PA-10003127	Office Supplies	Paper	Easy-staple paper	26.38	1	12.13	0	COD
US-2019-143819	1/3/2019	5/3/2019	Standard Class	KD-16270	Karen Daniels	Consumer	United States	New York	East	OFF-ST-10003208	Office Supplies	Storage	Adjustable Depth Letter/Legal Cart	362.92	2	105.25	0	COD
US-2019-143819	1/3/2019	5/3/2019	Standard Class	KD-16270	Karen Daniels	Consumer	United States	New York	East	TEC-MA-10003979	Technology	Machines	Ativa V4110MDD Micro-Cut Shredder	4899.93	7	2400.97	0	COD
US-2019-151862	1/3/2019	8/3/2019	Standard Class	ON-18715	Odella Nelson	Corporate	United States	Colorado	West	TEC-PH-10003535	Technology	Phones	RCA ViSYS 25423RE1 Corded phone	159.98	2	14	0	COD
CA-2019-112123	3/3/2019	8/3/2019	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Delaware	East	OFF-BI-10001071	Office Supplies	Binders	GBC ProClick Punch Binding System	447.86	7	219.45	0	COD
CA-2019-112123	3/3/2019	8/3/2019	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Delaware	East	TEC-PH-10001557	Technology	Phones	Pyle PMP37LED	479.95	5	129.59	0	COD
CA-2019-112123	3/3/2019	8/3/2019	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Delaware	East	OFF-PA-10001977	Office Supplies	Paper	Xerox 194	166.44	3	79.89	0	COD
CA-2019-116799	3/3/2019	6/3/2019	First Class	JG-15310	Jason Gross	Corporate	United States	Texas	Central	OFF-PA-10001892	Office Supplies	Paper	"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"	42.78	7	15.51	0	COD
CA-2019-116799	3/3/2019	6/3/2019	First Class	JG-15310	Jason Gross	Corporate	United States	Texas	Central	FUR-CH-10004983	Furniture	Chairs	Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms	563.43	5	-56.34	0	COD
CA-2019-167759	3/3/2019	8/3/2019	Second Class	CC-12670	Craig Carreira	Consumer	United States	Indiana	Central	TEC-PH-10003171	Technology	Phones	Plantronics Encore H101 Dual Earpieces Headset	134.85	3	37.76	0	COD
CA-2019-145730	3/3/2019	8/3/2019	Standard Class	CC-12220	Chris Cortes	Consumer	United States	Texas	Central	FUR-TA-10004915	Furniture	Tables	"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"	637.9	3	-127.58	0	Online
CA-2019-145730	3/3/2019	8/3/2019	Standard Class	CC-12220	Chris Cortes	Consumer	United States	Texas	Central	TEC-MA-10001016	Technology	Machines	Canon PC170 Desktop Personal Copier	287.91	3	33.59	0	COD
CA-2019-145730	3/3/2019	8/3/2019	Standard Class	CC-12220	Chris Cortes	Consumer	United States	Texas	Central	OFF-EN-10000483	Office Supplies	Envelopes	"White Envelopes, White Envelopes with Clear Poly Window"	36.6	3	11.9	0	COD
CA-2019-120005	3/3/2019	3/3/2019	Same Day	TS-21160	Theresa Swint	Corporate	United States	California	West	OFF-SU-10004782	Office Supplies	Supplies	"Elite 5"" Scissors"	25.35	3	7.61	0	COD
CA-2019-120005	3/3/2019	3/3/2019	Same Day	TS-21160	Theresa Swint	Corporate	United States	California	West	FUR-FU-10000672	Furniture	Furnishings	"Executive Impressions 10"" Spectator Wall Clock"	35.28	3	12	0	Online
CA-2019-103982	3/3/2019	8/3/2019	Standard Class	AA-10315	Alex Avila	Consumer	United States	Texas	Central	OFF-SU-10000151	Office Supplies	Supplies	High Speed Automatic Electric Letter Opener	3930.07	3	-786.01	0	Online
CA-2019-103982	3/3/2019	8/3/2019	Standard Class	AA-10315	Alex Avila	Consumer	United States	Texas	Central	OFF-FA-10001332	Office Supplies	Fasteners	"Acco Banker's Clasps, 5 3/4""-Long"	2.3	1	0.78	0	Online
CA-2019-103982	3/3/2019	8/3/2019	Standard Class	AA-10315	Alex Avila	Consumer	United States	Texas	Central	TEC-PH-10000895	Technology	Phones	Polycom VVX 310 VoIP phone	431.98	3	32.4	0	COD
CA-2019-103982	3/3/2019	8/3/2019	Standard Class	AA-10315	Alex Avila	Consumer	United States	Texas	Central	TEC-AC-10002857	Technology	Accessories	"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack"	41.72	7	5.74	0	Cards
CA-2019-154053	4/3/2019	10/3/2019	Standard Class	MG-17890	Michael Granlund	Home Office	United States	California	West	OFF-AR-10003727	Office Supplies	Art	Berol Giant Pencil Sharpener	16.99	1	4.93	0	Online
CA-2019-122518	4/3/2019	8/3/2019	Second Class	RF-19345	Randy Ferguson	Corporate	United States	Florida	South	OFF-LA-10001641	Office Supplies	Labels	Avery 518	10.08	4	3.53	0	Cards
CA-2019-164637	4/3/2019	8/3/2019	Standard Class	RD-19480	Rick Duston	Consumer	United States	Indiana	Central	OFF-BI-10003876	Office Supplies	Binders	"Green Canvas Binder for 8-1/2"" x 14"" Sheets"	128.4	3	64.2	0	COD
CA-2019-158358	4/3/2019	8/3/2019	Standard Class	EM-13810	Eleni McCrary	Corporate	United States	New Hampshire	East	TEC-AC-10002567	Technology	Accessories	Logitech G602 Wireless Gaming Mouse	159.98	2	57.59	0	Online
CA-2019-165218	5/3/2019	11/3/2019	Standard Class	RW-19630	Rob Williams	Corporate	United States	Texas	Central	OFF-EN-10000056	Office Supplies	Envelopes	Cameo Buff Policy Envelopes	149.35	3	50.41	0	COD
CA-2019-165218	5/3/2019	11/3/2019	Standard Class	RW-19630	Rob Williams	Corporate	United States	Texas	Central	OFF-ST-10001558	Office Supplies	Storage	Acco Perma 4000 Stacking Storage Drawers	12.99	1	-0.81	0	COD
US-2019-155173	6/3/2019	10/3/2019	Standard Class	JB-16045	Julia Barnett	Home Office	United States	Pennsylvania	East	TEC-PH-10004586	Technology	Phones	Wilson SignalBoost 841262 DB PRO Amplifier Kit	431.94	2	-71.99	0	Online
US-2019-155173	6/3/2019	10/3/2019	Standard Class	JB-16045	Julia Barnett	Home Office	United States	Pennsylvania	East	OFF-BI-10002982	Office Supplies	Binders	Avery Self-Adhesive Photo Pockets for Polaroid Photos	2.04	1	-1.5	0	COD
US-2019-155173	6/3/2019	10/3/2019	Standard Class	JB-16045	Julia Barnett	Home Office	United States	Pennsylvania	East	TEC-PH-10002538	Technology	Phones	Grandstream GXP1160 VoIP phone	68.24	3	-12.51	0	Cards
CA-2019-110898	6/3/2019	12/3/2019	Standard Class	LC-16870	Lena Cacioppo	Consumer	United States	Illinois	Central	OFF-AP-10001626	Office Supplies	Appliances	"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"	2.33	3	-6.3	0	Cards
CA-2019-110898	6/3/2019	12/3/2019	Standard Class	LC-16870	Lena Cacioppo	Consumer	United States	Illinois	Central	OFF-BI-10004656	Office Supplies	Binders	Peel & Stick Add-On Corner Pockets	1.73	4	-2.76	0	COD
CA-2019-110898	6/3/2019	12/3/2019	Standard Class	LC-16870	Lena Cacioppo	Consumer	United States	Illinois	Central	FUR-FU-10003773	Furniture	Furnishings	Eldon Cleatmat Plus Chair Mats for High Pile Carpets	159.04	5	-194.82	0	Online
CA-2019-110898	6/3/2019	12/3/2019	Standard Class	LC-16870	Lena Cacioppo	Consumer	United States	Illinois	Central	FUR-TA-10000849	Furniture	Tables	Bevis Rectangular Conference Tables	145.98	2	-99.27	0	COD
US-2019-137547	7/3/2019	12/3/2019	Standard Class	EB-13705	Ed Braxton	Corporate	United States	Texas	Central	TEC-PH-10002365	Technology	Phones	Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S	21.07	3	1.58	0	COD
CA-2019-169103	8/3/2019	13-03-2019	Standard Class	ZC-21910	Zuschuss Carroll	Consumer	United States	Florida	South	TEC-PH-10001530	Technology	Phones	Cisco Unified IP Phone 7945G VoIP phone	1363.96	5	85.25	0	Cards
CA-2019-169103	8/3/2019	13-03-2019	Standard Class	ZC-21910	Zuschuss Carroll	Consumer	United States	Florida	South	FUR-FU-10004006	Furniture	Furnishings	"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting"	102.36	3	-3.84	0	Cards
CA-2019-106306	8/3/2019	8/3/2019	Same Day	PG-18820	Patrick Gardner	Consumer	United States	Arizona	West	OFF-BI-10003676	Office Supplies	Binders	"GBC Standard Recycled Report Covers, Clear Plastic Sheets"	9.7	3	-7.11	0	Cards
CA-2019-111976	8/3/2019	12/3/2019	Standard Class	BD-11620	Brian DeCherney	Consumer	United States	Pennsylvania	East	TEC-PH-10002890	Technology	Phones	AT&T 17929 Lendline Telephone	108.58	4	-25.33	0	COD
CA-2019-111976	8/3/2019	12/3/2019	Standard Class	BD-11620	Brian DeCherney	Consumer	United States	Pennsylvania	East	OFF-FA-10004968	Office Supplies	Fasteners	Rubber Band Ball	5.98	2	-1.35	0	Cards
CA-2019-137337	8/3/2019	12/3/2019	Standard Class	GB-14575	Giulietta Baptist	Consumer	United States	New York	East	FUR-FU-10003347	Furniture	Furnishings	Coloredge Poster Frame	113.6	8	44.3	0	Cards
CA-2019-137337	8/3/2019	12/3/2019	Standard Class	GB-14575	Giulietta Baptist	Consumer	United States	New York	East	OFF-PA-10001934	Office Supplies	Paper	Xerox 1993	12.96	2	6.35	0	Cards
